timestamp,latitude,longitude,altitude,temperature,humidity,pressure,uv_index,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-08-10T10:00:00.000,38.72231523585398,-9.139351999205312,42.0,24.61256767937097,58.4702823581956,1013.0439171849076,5.304673073970652,0.0019176060475092,0.0352563611148462,0.9996639768499144,0.0,0.6,0.0,22.0,-2.8,41.0
2026-08-10T10:00:30.000,38.72228734780362,-9.13922269951134,42.02,24.65666658649402,57.94968587341838,1013.3064288733838,5.603971220045763,-0.0005191889805224,0.0447339248748871,0.98082234798342,0.10623986134026464,0.6184446784742135,0.03792351787962117,22.19559053759228,-2.804431109943735,41.08063117569103
2026-08-10T10:01:00.000,38.72240392251506,-9.13923585157459,42.04,24.55225301577985,57.49289942361426,1013.3302999217832,5.544502204655614,0.0175463595977635,0.0315604365027919,1.010646183711067,0.20803710281359228,0.6340707809848806,0.07580194686477343,22.390811397059476,-2.817712168065358,41.161178455248894
2026-08-10T10:01:30.000,38.72240827220322,-9.139179437427035,42.06,24.68456365517018,58.82092795408184,1013.2162253737114,5.5246660068591495,0.0218753470774485,0.0422531159350195,1.0225794458544175,0.30132296355652743,0.6461710388378554,0.11359025166910543,22.585293598990855,-2.839806393221927,41.24155802983369
2026-08-10T10:02:00.000,38.72241430262712,-9.139208850004152,42.08,24.536186808111303,57.99220991929539,1013.3244332537482,5.716772321952926,0.0320909036310644,0.0313506882198874,1.0023337161828143,0.3827425153692635,0.6541014448391104,0.15124350415876395,22.778669560083788,-2.8706525967004475,41.32168626510132
2026-08-10T10:02:30.000,38.72246093442983,-9.139090104618338,42.1,24.73326396403572,57.9232722005344,1013.2866034387542,5.7124318341545735,0.0569185543553574,-0.0002452450631094,0.993606575672854,0.4499299524691416,0.6573065576793197,0.18871693676937623,22.970573787898736,-2.91016535167657,41.40147978822434
2026-08-10T10:03:00.000,38.72245648136728,-9.13913253595848,42.12,24.69825291243724,58.24830357238306,1013.2281421301992,5.84803040584295,0.0246317027559656,0.0094710347292803,1.0032550613021,0.5016942910520126,0.6553416585719736,0.2259659957321244,23.160643571662437,-2.958235229799371,41.480855574640785
2026-08-10T10:03:30.000,38.72253931111657,-9.139032045214911,42.14,24.898246774413952,57.24362653272254,1013.2766167624025,5.8651617667784,0.0463297324704726,-0.0123366091340591,0.9773342557199304,0.5380987332200097,0.6478909080103107,0.2629463940456293,23.34851966781351,-3.0147291042470084,41.55973103444059
2026-08-10T10:04:00.000,38.72249402738569,-9.139009877742009,42.16,24.840236678806352,57.68054956392232,1013.295603229934,5.7938671031524684,0.0548487272507941,-0.0058081789878551,1.0091355047511483,0.5604266355917192,0.634780802956685,0.29961416413066305,23.533846978994845,-3.079490518413968,41.638024098299795
2026-08-10T10:04:30.000,38.72253690370295,-9.139020148696137,42.18,24.80113485395977,56.65488951483748,1013.3848994975306,5.733232638906683,0.0390910716253113,-0.0018768839041348,1.0089306235205988,0.5710373509745634,0.6159884140542239,0.3359257101050866,23.716275225209433,-3.152340119208821,41.71565330287303
2026-08-10T10:05:00.000,38.72263326925545,-9.138974327659042,42.2,24.834305036316643,57.13066023107973,1013.227090398684,5.620061092773967,0.0100831130198817,-0.0316045758759079,1.0079954845344687,0.5731252407170462,0.5916440816871303,0.37183785961686133,23.895459605871036,-3.233076153762518,41.79253787555554
2026-08-10T10:05:30.000,38.72258472604723,-9.138955882144396,42.22,25.131956772417045,56.910327755865,1013.437188528986,5.730490493309253,0.0160014862346021,-0.0377903755138725,0.9932193384819888,0.5704039718749494,0.5620284612800429,0.407307915173507,24.071061451498487,-3.321475028171603,41.86859781852646
2026-08-10T10:06:00.000,38.72270201540688,-9.138991089934445,42.24,25.04136433610116,57.12552114719083,1013.34673757576,5.686941950402805,0.0081379430187014,-0.0374381392576068,1.004653524227094,0.5667450137422196,0.5275640240133319,0.4422937049069793,24.242748863821806,-3.4172919267289457,41.94375399198596
2026-08-10T10:06:30.000,38.72269109260728,-9.138792580055345,42.26,24.979268289856492,56.41337412758165,1013.424663557494,5.970072030344899,0.0149780569021011,-0.0217488814460392,1.0071374211829902,0.5658034129619388,0.48880133087298827,0.4767536327136093,24.41019734309028,-3.5202614899270617,42.01792819649958
2026-08-10T10:07:00.000,38.72279316514456,-9.138900263258224,42.28,24.9580094484923,56.38060300112574,1013.3951557946192,5.763688057725156,-0.0080118971822649,-0.0410222340832279,0.9705838741099468,0.5706650758860141,0.446400597538718,0.5106467277094932,24.573090401396957,-3.6300985493563322,42.0910432543642
